Time - Voltage_1,Amplitude - Voltage_1
0.1,0.004938
0.226,0.000636
0.429,0.003134
0.213,-0.001007
0.171,0.002215
0.098,-0.003434
0.292,0.00199
0.215,-0.004366
0.061,-0.00558
0.047,0.006066
0.032,0.000653
0.267,0.004261
0.327,0.010915
0.2,0.015056
0.446,0.000121
0.027,-0.001307
0.424,0.000846
0.23,-0.002721
0.26,-0.002842
0.288,0.000121
0.162,-0.005419
0.425,0.003182
0.138,0.006726
0.062,-0.003072
0.135,-0.00226
0.128,0.004261
0.476,-0.007054
0.008,0.004406
0.326,0.003923
0.463,-0.003584
0.064,0.001233
0.3,0.004632
0.014,0.007032
0.156,0.00497
0.04,-0.001187
0.379,-0.001438
0.468,0.007709
0.403,-0.001097
0.216,-0.004547
0.279,0.00265
0.434,0.0041
0.43,0.013219
0.337,0.001668
0.236,-0.002872
0.207,0.006501
0.212,0.001539
0.295,-0.007977
0.457,-0.002982
0.251,0.001668
0.488,0.006469
0.486,5.64e-05
0.303,-0.00238
0.35,-0.001227
0.269,0.004052
0.201,-0.007224
0.161,-0.00211
0.043,-0.002631
0.217,-0.005479
0.401,0.001249
0.19,0.002199
0.309,0.010851
0.259,-0.008538
0.105,0.002989
0.053,0.000411
0.389,-0.005169
0.001,-0.002711
0.441,-0.002762
0.482,-0.001428
0.049,0.001442
0.419,0.00257
0.08,0.000604
0.205,0.013493
0.034,0.002409
0.263,-0.001959
0.427,0.00033
0.366,-0.001628
0.091,-0.001378
0.339,-0.004878
0.473,0.004197
0.052,0.004004
0.345,-0.001809
0.264,-0.001518
0.241,0.001829
0.013,8.1e-06
0.315,0.000266
0.088,0.002747
0.387,0.010287
0.273,0.00141
0.166,-0.001057
0.328,-0.005951
0.492,-0.001277
0.134,0.003005
0.306,0.009594
0.48,0.002457
0.319,-0.007275
0.243,-0.001578
0.054,0.000137
0.363,-0.00237
0.05,-0.001749
0.456,-0.001688
0.174,0.003166
0.445,0.006114
0.189,0.001055
0.496,-0.003032
0.187,0.00373
0.169,-0.001247
0.058,-0.001779
0.048,0.005663
0.344,0.00431
0.235,-0.003564
0.252,0.000862
0.021,-0.002571
0.313,0.003746
0.459,-0.002611
0.16,-0.004998
0.276,-0.003434
0.443,-0.001889
0.191,0.000926
0.385,0.010512
0.293,5.64e-05
0.413,0.000215
0.343,-0.004075
0.257,0.00207
0.308,0.009659
0.149,0.006275
0.13,0.004567
0.151,0.002328
0.359,0.000282
0.099,-0.003143
0.372,-0.001007
0.087,0.001442
0.458,-0.007054
0.33,-0.003113
0.214,0.004487
0.466,0.001136
0.121,-0.004406
0.499,0.003311
0.02,-0.00575
0.188,0.008321
0.071,0.002795
0.106,0.004084
0.27,-0.001247
0.348,0.00431
0.435,0.000363
0.102,-0.003554
