Time - Voltage_1,Amplitude - Voltage_1
0.197,-0.003975
0.258,0.003859
0.232,-0.001969
0.115,-0.001237
0.12,-0.010674
0.349,0.005244
0.224,-0.00206
0.402,0.001249
0.397,-0.001949
0.127,0.008289
0.285,-0.001287
0.411,0.00141
0.107,0.002022
0.37,-0.004316
0.325,-0.004637
0.133,0.000636
0.452,-0.004065
0.044,-0.002721
0.46,0.007113
0.065,0.006388
0.283,-0.001859
0.085,0.002538
0.242,-0.004206
0.186,0.003955
0.383,-0.005038
0.159,-0.004597
0.012,-0.000957
0.035,-0.002852
0.028,-0.007626
0.17,0.005067
0.142,-0.001969
0.398,-0.006853
0.342,-0.002942
0.221,-0.011737
0.095,-0.001839
0.051,0.003118
0.24,-0.004978
0.484,-0.003514
0.378,0.002167
0.178,-0.003444
0.041,0.001813
0.498,-0.001979
0.421,0.005711
0.206,0.008386
0.282,-0.005981
0.254,0.000765
0.412,-0.004868
0.004,-0.002832
0.256,-0.001017
0.448,0.008499
0.1,2.42e-05
0.226,0.013863
0.429,0.00468
0.213,0.00141
0.171,0.011173
0.098,0.002973
0.292,-0.0023
0.215,0.002795
0.061,-0.003173
0.047,-0.0022
0.032,0.004326
0.267,0.009143
0.327,0.001668
0.2,-0.007987
0.446,0.001055
0.027,-0.002832
0.424,2.42e-05
0.23,-0.002802
0.26,0.009691
0.288,0.010061
0.162,0.000427
0.425,-0.001548
0.138,7.25e-05
0.062,-0.001197
0.135,0.002393
0.128,0.00033
0.476,0.004584
0.008,0.008321
0.326,0.008015
0.463,0.001168
0.064,-0.001989
0.3,-0.003534
0.014,0.002747
0.156,-0.005209
0.04,-0.006041
0.379,-0.001999
0.468,0.010384
0.403,-0.00583
0.216,-0.003062
0.279,-0.010053
0.434,0.000508
0.43,0.012575
0.337,0.003166
0.236,0.000717
0.207,0.01077
0.212,0.004358
0.295,0.002248
0.457,0.001958
0.251,0.003826
0.488,0.002038
0.486,-0.002611
0.303,-0.005189
0.35,-0.010213
0.269,0.006017
0.201,-0.008318
0.161,-0.000469
0.043,0.00054
0.217,0.002425
0.401,-0.003494
0.19,0.014121
0.309,0.003214
0.259,-0.002832
0.105,0.002763
0.053,-0.001207
0.389,0.009062
0.001,-0.00237
0.441,-0.001558
0.482,0.007097
0.049,0.003843
0.419,0.003569
0.08,-0.008378
0.205,-0.001197
0.034,0.001813
0.263,-0.003704
0.427,0.011785
0.366,0.003778
0.091,-0.003774
0.339,-0.009742
0.473,-0.003403
0.052,-0.001007
0.345,0.00025
0.264,0.000588
0.241,0.003053
0.013,-0.001247
0.315,0.004567
0.088,0.012736
0.387,0.008128
0.273,0.002119
0.166,0.012091
0.328,-0.006583
0.492,-0.004266
0.134,0.001039
0.306,0.007838
0.48,-0.002009
0.319,0.003279
0.243,-0.003163
0.054,0.001474
0.363,-0.005871
0.05,-0.014766
0.456,0.002167
0.174,0.001023
0.445,-0.002401
0.189,-0.004507
0.496,-0.001759
0.187,0.006307
0.169,0.005067
0.058,0.003698
0.048,0.005131
0.344,-0.003594
0.235,0.002376
0.252,-0.002521
0.021,-0.002039
0.313,0.006017
0.459,0.00199
0.16,0.00692
0.276,-0.001899
0.443,-0.003684
0.191,0.008434
0.385,-0.001969
0.293,0.002634
0.413,0.007129
0.343,0.000717
0.257,-0.007836
0.308,0.008354
0.149,0.011785
0.13,0.025302
0.151,-0.000566
0.359,-0.00236
0.099,-0.008107
0.372,0.003343
0.087,0.008015
0.458,-0.007325
0.33,0.001007
0.214,0.001958
0.466,-0.001929
0.121,-0.005971
0.499,-0.007726
0.02,-0.011427
0.188,0.001909
0.071,0.008966
0.106,0.011189
0.27,-0.001187
0.348,0.009691
0.435,0.002989
0.102,-0.004888
